id,nama,propinsi,kab,jenis,kelas,status_blu,kepemilikan,total_tempat_tidur,total_layanan,total_tenaga_kerja
3172749,RS Pusat Otak Nasional Prof DR. dr. Mahar Mardjono,DKI Jakarta,Kota Jakarta Timur,Rumah Sakit Khusus Otak,A,BLU,Kemkes ,287,61,1673
3175326,RS Islam Jakarta Sukapura,DKI Jakarta,Kota Jakarta Utara,Rumah Sakit Umum,C,Non BLU/BLUD,Organisasi Sosial,188,66,669
3171791,RS Umum Daerah Pesanggrahan,DKI Jakarta,Kota Jakarta Selatan,Rumah Sakit Umum,C,BLUD,Pemprop,100,37,192
3172746,RS Khusus Daerah Duren Sawit,DKI Jakarta,Kota Jakarta Timur,Rumah Sakit Khusus Jiwa,A,BLUD,Pemprop,534,53,422
3173105,RS Umum Budi Kemuliaan,DKI Jakarta,Kota Jakarta Pusat,Rumah Sakit Umum,C,Non BLU/BLUD,Organisasi Sosial,109,40,478
3171621,RS Umum Gandaria,DKI Jakarta,Kota Jakarta Selatan,Rumah Sakit Umum,D,Non BLU/BLUD,SWASTA/LAINNYA,58,35,213
3172753,RS Umum Antam Medika,DKI Jakarta,Kota Jakarta Timur,Rumah Sakit Umum,C,Non BLU/BLUD,SWASTA/LAINNYA,110,91,349
3173695,RS Ibu dan Anak Tambak,DKI Jakarta,Kota Jakarta Pusat,Rumah Sakit Khusus Ibu dan Anak,C,Non BLU/BLUD,SWASTA/LAINNYA,34,30,220
3171781,RS Muhammadiyah Taman Puring,DKI Jakarta,Kota Jakarta Selatan,Rumah Sakit Umum,C,Non BLU/BLUD,Organisasi Islam ,111,33,21
3175016,RS Umum Daerah Koja,DKI Jakarta,Kota Jakarta Utara,Rumah Sakit Umum,B,Non BLU/BLUD,Pemprop,818,85,1773
3172752,RS Jantung Binawaluya,DKI Jakarta,Kota Jakarta Timur,Rumah Sakit Khusus Jantung,C,Non BLU/BLUD,Perusahaan,21,42,82
3172520,RS Umum Harum,DKI Jakarta,Kota Jakarta Timur,Rumah Sakit Umum,C,Non BLU/BLUD,Organisasi Sosial,100,31,125
3174518,RS Umum Daerah Kalideres,DKI Jakarta,Kota Jakarta Barat,Rumah Sakit Umum,C,BLUD,Pemprop,116,34,258
3171435,RS Ketergantungan Obat,DKI Jakarta,Kota Jakarta Timur,Rumah Sakit Ketergantungan Obat,B,BLU,Kemkes ,185,25,327
3173700,RS Umum Daerah Cempaka Putih,DKI Jakarta,Kota Jakarta Pusat,Rumah Sakit Umum,D,BLUD,Pemprop,50,28,179
3173706,RS Umum Hermina Kemayoran,DKI Jakarta,Kota Jakarta Pusat,Rumah Sakit Umum,B,Non BLU/BLUD,SWASTA/LAINNYA,145,122,2392
3173580,RS Umum Kramat 128,DKI Jakarta,Kota Jakarta Pusat,Rumah Sakit Umum,C,Non BLU/BLUD,Organisasi Sosial,120,98,323
3171735,RS Umum Jakarta Medical Center (JMC),DKI Jakarta,Kota Jakarta Selatan,Rumah Sakit Umum,C,Non BLU/BLUD,SWASTA/LAINNYA,51,46,348
3175410,RS Umum Pekerja,DKI Jakarta,Kota Jakarta Utara,Rumah Sakit Umum,C,Non BLU/BLUD,SWASTA/LAINNYA,172,48,107
3174416,RS Umum Patria IKKT,DKI Jakarta,Kota Jakarta Barat,Rumah Sakit Umum,C,Non BLU/BLUD,Organisasi Sosial,100,62,54
3172757,RS Umum Adhyaksa,DKI Jakarta,Kota Jakarta Timur,Rumah Sakit Umum,B,BLU,Kementerian Lain,222,62,269
3173705,RS Umum Daerah Tanah Abang,DKI Jakarta,Kota Jakarta Pusat,Rumah Sakit Umum,D,Non BLU/BLUD,Pemprop,51,27,227
3172771,RS Umum Daerah Cipayung,DKI Jakarta,Kota Jakarta Timur,Rumah Sakit Umum,D,BLUD,Pemprop,56,25,237
3172126,RS Umum Daerah Pasar Rebo,DKI Jakarta,Kota Jakarta Timur,Rumah Sakit Umum,B,BLUD,Pemprop,295,55,387
3175417,RS Mata JEC Primasana @Tanjung Priok,DKI Jakarta,Kota Jakarta Utara,Rumah Sakit Khusus Mata,C,Non BLU/BLUD,Perorangan,24,18,63
3175341,RS Umum Pluit,DKI Jakarta,Kota Jakarta Utara,Rumah Sakit Umum,B,Non BLU/BLUD,SWASTA/LAINNYA,206,61,719
3173701,RS Umum Daerah Johar Baru,DKI Jakarta,Kota Jakarta Pusat,Rumah Sakit Umum,D,BLUD,Pemprop,50,12,113
3173025,RS Umum PAD Gatot Soebroto,DKI Jakarta,Kota Jakarta Pusat,Rumah Sakit Umum,A,BLU,TNI AD,568,58,2933
3173120,RS Khusus Ibu Anak Bunda Jakarta,DKI Jakarta,Kota Jakarta Pusat,Rumah Sakit Khusus Ibu dan Anak,B,Non BLU/BLUD,Perusahaan,61,60,463
3171911,RS Ibu dan Anak SamMarie Wijaya,DKI Jakarta,Kota Jakarta Selatan,Rumah Sakit Khusus Ibu dan Anak,C,Non BLU/BLUD,SWASTA/LAINNYA,23,29,
3171643,RS Orthopedi Siaga Raya,DKI Jakarta,Kota Jakarta Selatan,Rumah Sakit Khusus Orthopedi,C,Non BLU/BLUD,Organisasi Sosial,34,45,206
3174026,RS Umum Pelni Petamburan,DKI Jakarta,Kota Jakarta Barat,Rumah Sakit Umum,B,Non BLU/BLUD,BUMN,600,117,1335
3172024,RS Umum Daerah Budhi Asih,DKI Jakarta,Kota Jakarta Timur,Rumah Sakit Umum,B,BLUD,Pemprop,299,78,315
3175042,RS Umum  Pelabuhan Tanjung Priok,DKI Jakarta,Kota Jakarta Utara,Rumah Sakit Umum,C,Non BLU/BLUD,BUMN,184,93,412
3175412,RS Umum Daerah Tugu Koja,DKI Jakarta,Kota Jakarta Utara,Rumah Sakit Umum,C,BLUD,Pemprop,117,40,500
3172553,RS Umum Harapan Bunda,DKI Jakarta,Kota Jakarta Timur,Rumah Sakit Umum,B,Non BLU/BLUD,SWASTA/LAINNYA,200,106,107
3171800,RS Umum Daerah Jati Padang,DKI Jakarta,Kota Jakarta Selatan,Rumah Sakit Umum,D,Non BLU/BLUD,Pemprop,70,25,137
3171012,RSUP Fatmawati,DKI Jakarta,Kota Jakarta Selatan,Rumah Sakit Umum,A,BLU,Kemkes ,854,87,3736
3174527,RS Gigi dan Mulut FKG Universitas Trisakti,DKI Jakarta,Kota Jakarta Barat,Rumah Sakit Khusus Gigi dan Mulut,A,Non BLU/BLUD,Perusahaan,14,15,234
3171461,RS Umum Tebet,DKI Jakarta,Kota Jakarta Selatan,Rumah Sakit Umum,B,Non BLU/BLUD,Organisasi Sosial,203,66,142
3174517,RS Umum Daerah  Kembangan,DKI Jakarta,Kota Jakarta Barat,Rumah Sakit Umum,C,Non BLU/BLUD,Pemprop,98,28,147
3173712,RS Umum Yarsi,DKI Jakarta,Kota Jakarta Pusat,Rumah Sakit Umum,B,Non BLU/BLUD,Perusahaan,211,160,219
3173623,RS Khusus JEC @Menteng,DKI Jakarta,Kota Jakarta Pusat,Rumah Sakit Khusus Mata,B,Non BLU/BLUD,SWASTA/LAINNYA,18,33,263
3172751,RS Gigi Dan Mulut Angkatan Udara,DKI Jakarta,Kota Jakarta Timur,Rumah Sakit Khusus Gigi dan Mulut,B,Non BLU/BLUD,TNI AU,12,18,85
3171757,RS Ibu dan Anak Brawijaya Durentiga,DKI Jakarta,Kota Jakarta Selatan,Rumah Sakit Khusus Ibu dan Anak,C,Non BLU/BLUD,SWASTA/LAINNYA,27,33,144
3171805,RS Umum Siloam Mampang,DKI Jakarta,Kota Jakarta Selatan,Rumah Sakit Umum,C,Non BLU/BLUD,Perusahaan,108,59,
3174431,RS Umum Hermina Daan Mogot,DKI Jakarta,Kota Jakarta Barat,Rumah Sakit Umum,B,Non BLU/BLUD,SWASTA/LAINNYA,311,95,800
3172755,RS Jantung Jakarta,DKI Jakarta,Kota Jakarta Timur,Rumah Sakit Khusus Jantung,B,Non BLU/BLUD,Perusahaan,81,50,233
3171803,RS Umum Daerah Kebayoran Lama,DKI Jakarta,Kota Jakarta Selatan,Rumah Sakit Umum,D,BLUD,Pemprop,62,29,210
3172243,RS Umum Hermina Jatinegara,DKI Jakarta,Kota Jakarta Timur,Rumah Sakit Umum,B,Non BLU/BLUD,SWASTA/LAINNYA,277,110,745
3175363,RS Khusus Ibu dan Anak Eka Family,DKI Jakarta,Kota Jakarta Utara,Rumah Sakit Khusus Ibu dan Anak,C,Non BLU/BLUD,SWASTA/LAINNYA,59,24,44
3171793,RS Umum Daerah Mampang Prapatan,DKI Jakarta,Kota Jakarta Selatan,Rumah Sakit Umum,D,BLUD,Pemprop,57,38,196
3171807,RS Brawijaya Saharjo,DKI Jakarta,Kota Jakarta Selatan,Rumah Sakit Umum,C,Non BLU/BLUD,SWASTA/LAINNYA,101,43,
3173040,RS Umum Husada,DKI Jakarta,Kota Jakarta Pusat,Rumah Sakit Umum,B,Non BLU/BLUD,SWASTA/LAINNYA,236,125,674
3173474,RS Umum Pertamina Jaya,DKI Jakarta,Kota Jakarta Pusat,Rumah Sakit Umum,C,Non BLU/BLUD,BUMN,100,41,268
3171680,RS Umum Tria Dipa,DKI Jakarta,Kota Jakarta Selatan,Rumah Sakit Umum,C,Non BLU/BLUD,SWASTA/LAINNYA,38,34,212
3171795,RS Umum Daerah Pasar Minggu,DKI Jakarta,Kota Jakarta Selatan,Rumah Sakit Umum,B,BLUD,Pemprop,401,94,869
3174041,RS Jiwa Dr. Soeharto Heerdjan,DKI Jakarta,Kota Jakarta Barat,Rumah Sakit Khusus Jiwa,A,BLU,Kemkes ,3,26,398
3172050,RS Pusdikkes,DKI Jakarta,Kota Jakarta Timur,Rumah Sakit Umum,C,Non BLU/BLUD,TNI AD,126,33,198
3175181,RS Umum Sukmul,DKI Jakarta,Kota Jakarta Utara,Rumah Sakit Umum,C,Non BLU/BLUD,SWASTA/LAINNYA,105,46,168
3172702,RS Umum Dharma Nugraha,DKI Jakarta,Kota Jakarta Timur,Rumah Sakit Umum,C,Non BLU/BLUD,SWASTA/LAINNYA,101,43,72
3171034,RS Umum AL Cilandak,DKI Jakarta,Kota Jakarta Selatan,Rumah Sakit Umum,B,BLU,TNI AL,198,93,766
3171515,RS Umum MMC,DKI Jakarta,Kota Jakarta Selatan,Rumah Sakit Umum,B,Non BLU/BLUD,SWASTA/LAINNYA,203,122,
3173645,RS Menteng Mitra Afia,DKI Jakarta,Kota Jakarta Pusat,Rumah Sakit Umum,C,Non BLU/BLUD,SWASTA/LAINNYA,99,30,164
3174544,RS Kapal Nusa Waluya II,DKI Jakarta,Kota Jakarta Barat,RS Kapal/Bergerak,C,Non BLU/BLUD,Kementerian Lain,26,28,
3174486,RS Umum  Royal Taruma,DKI Jakarta,Kota Jakarta Barat,Rumah Sakit Umum,B,Non BLU/BLUD,SWASTA/LAINNYA,220,111,571
3172495,RS EMC Pulomas,DKI Jakarta,Kota Jakarta Timur,Rumah Sakit Umum,B,Non BLU/BLUD,SWASTA/LAINNYA,200,133,533
3175385,RS Umum Mitra Keluarga Kelapa Gading,DKI Jakarta,Kota Jakarta Utara,Rumah Sakit Umum,B,Non BLU/BLUD,SWASTA/LAINNYA,151,121,954
3173062,RS Primaya PGI Cikini,DKI Jakarta,Kota Jakarta Pusat,Rumah Sakit Umum,B,Non BLU/BLUD,Organisasi Protestan,206,79,678
3173521,RS Umum Daerah Tarakan,DKI Jakarta,Kota Jakarta Pusat,Rumah Sakit Umum,A,BLUD,Pemprop,437,125,1065
3171702,RS Umum Zahirah,DKI Jakarta,Kota Jakarta Selatan,Rumah Sakit Umum,C,Non BLU/BLUD,SWASTA/LAINNYA,128,71,355
3171796,RS Umum Petukangan,DKI Jakarta,Kota Jakarta Selatan,Rumah Sakit Umum,D,Non BLU/BLUD,SWASTA/LAINNYA,50,23,131
3174260,RS Anak dan Bunda Harapan Kita,DKI Jakarta,Kota Jakarta Barat,Rumah Sakit Khusus Ibu dan Anak,A,BLU,Kemkes ,258,52,1418
3174523,RS Umum Daerah Matraman,DKI Jakarta,Kota Jakarta Timur,Rumah Sakit Umum,D,Non BLU/BLUD,Pemprop,50,26,195
3173707,RS Gigi Dan Mulut YARSI,DKI Jakarta,Kota Jakarta Pusat,Rumah Sakit Khusus Gigi dan Mulut,B,Non BLU/BLUD,SWASTA/LAINNYA,12,19,74
3172072,RS Umum Bhayangkara Tk. I R.Said Sukanto,DKI Jakarta,Kota Jakarta Timur,Rumah Sakit Umum,A,BLU,POLRI,766,132,2696
3174074,RS Umum Daerah Cengkareng,DKI Jakarta,Kota Jakarta Barat,Rumah Sakit Umum,B,BLUD,Pemprop,410,110,1086
3175315,RS Umum  Satya Negara,DKI Jakarta,Kota Jakarta Utara,Rumah Sakit Umum,C,Non BLU/BLUD,Organisasi Sosial,138,47,102
3172735,RS Jiwa Islam Klender,DKI Jakarta,Kota Jakarta Timur,Rumah Sakit Khusus Jiwa,C,Non BLU/BLUD,Organisasi Islam ,37,19,11
3171060,RS Jiwa Dharmawangsa,DKI Jakarta,Kota Jakarta Selatan,Rumah Sakit Khusus Jiwa,C,Non BLU/BLUD,Organisasi Sosial,30,13,90
3215067,RS Umum Proklamasi,Jawa Barat,Karawang,Rumah Sakit Umum,C,Non BLU/BLUD,SWASTA/LAINNYA,115,52,460
3208057,RS Umum El-Syifa,Jawa Barat,Kuningan,Rumah Sakit Umum,D,Non BLU/BLUD,Perusahaan,61,23,57
3278018,RS Umum Syifa Medina,Jawa Barat,Kota Tasikmalaya,Rumah Sakit Umum,D,Non BLU/BLUD,SWASTA/LAINNYA,50,27,125
3216414,RS Umum Amanda,Jawa Barat,Bekasi,Rumah Sakit Umum,C,Non BLU/BLUD,Perusahaan,102,28,164
3276169,RS Umum Anak Negeri Hospital,Jawa Barat,Kota Depok,Rumah Sakit Umum,C,Non BLU/BLUD,Perusahaan,96,28,
3202014,RS Umum Daerah Sekarwangi,Jawa Barat,Sukabumi,Rumah Sakit Umum,B,BLUD,Pemkab,326,120,466
3273420,RS Umum Al-Islam Bandung,Jawa Barat,Kota Bandung,Rumah Sakit Umum,B,Non BLU/BLUD,SWASTA/LAINNYA,275,139,975
3204154,RS Umum TNI AU Lanud Sulaiman,Jawa Barat,Bandung,Rumah Sakit Umum,D,Non BLU/BLUD,TNI AU,52,25,136
3203038,RS Umum Dr. Hafiz ,Jawa Barat,Cianjur,Rumah Sakit Umum,C,Non BLU/BLUD,Perorangan,202,28,370
3201247,RS EMC Sentul,Jawa Barat,Bogor,Rumah Sakit Umum,B,Non BLU/BLUD,Perusahaan,200,83,382
3216126,RS Umum Annisa,Jawa Barat,Bekasi,Rumah Sakit Umum,C,Non BLU/BLUD,SWASTA/LAINNYA,189,80,526
3215182,RS Hastien,Jawa Barat,Karawang,Rumah Sakit Umum,C,Non BLU/BLUD,SWASTA/LAINNYA,175,28,
3204101,RS Umum Daerah Cicalengka,Jawa Barat,Bandung,Rumah Sakit Umum,C,BLUD,Pemkab,136,32,332
3209053,RS Umum Khalishah,Jawa Barat,Cirebon,Rumah Sakit Umum,C,Non BLU/BLUD,SWASTA/LAINNYA,117,28,260
3215162,RS Umum Helsa,Jawa Barat,Karawang,Rumah Sakit Umum,C,Non BLU/BLUD,Perusahaan,100,21,140
3208060,RS Umum KMC Luragung,Jawa Barat,Kuningan,Rumah Sakit Umum,C,Non BLU/BLUD,Perusahaan,145,20,133
3215169,RS Hermina Karawang,Jawa Barat,Karawang,Rumah Sakit Umum,C,Non BLU/BLUD,Perusahaan,129,32,46
3216318,RS Umum Hermina Grand Wisata,Jawa Barat,Bekasi,Rumah Sakit Umum,B,Non BLU/BLUD,SWASTA/LAINNYA,250,102,592
3209040,RS Umum Daerah Arjawinangun,Jawa Barat,Cirebon,Rumah Sakit Umum,B,BLUD,Pemkab,254,112,766
3275141,RS Umum Permata Bekasi,Jawa Barat,Kota Bekasi,Rumah Sakit Umum,C,Non BLU/BLUD,SWASTA/LAINNYA,131,42,265
3273030,RSAU dr. M. Salamun,Jawa Barat,Kota Bandung,Rumah Sakit Umum,B,BLU,TNI AU,200,104,212
3274064,RS Umum Putera Bahagia,Jawa Barat,Kota Cirebon,Rumah Sakit Umum,C,Non BLU/BLUD,Perusahaan,113,34,160
3213061,RS Rayhan,Jawa Barat,Subang,Rumah Sakit Umum,C,Non BLU/BLUD,SWASTA/LAINNYA,103,23,
3201130,RS Ibu dan Anak Citra Insani,Jawa Barat,Bogor,Rumah Sakit Khusus Ibu dan Anak,C,Non BLU/BLUD,SWASTA/LAINNYA,57,20,165
3273121,RS Umum Rajawali,Jawa Barat,Kota Bandung,Rumah Sakit Umum,C,Non BLU/BLUD,Organisasi Sosial,102,30,405
3216397,RS Umum Asri Medika,Jawa Barat,Bekasi,Rumah Sakit Umum,D,Non BLU/BLUD,Perusahaan,55,20,134
3275024,RS Mekar Sari,Jawa Barat,Kota Bekasi,Rumah Sakit Umum,C,Non BLU/BLUD,Organisasi Sosial,106,42,106
3201083,RS Umum Daerah Leuwiliang,Jawa Barat,Bogor,Rumah Sakit Umum,B,BLUD,Pemkab,380,69,733
3276151,RS Umum Permata Depok,Jawa Barat,Kota Depok,Rumah Sakit Umum,C,Non BLU/BLUD,Perusahaan,130,102,385
3275065,RS Primaya Bekasi Utara,Jawa Barat,Kota Bekasi,Rumah Sakit Umum,C,Non BLU/BLUD,Perusahaan,107,54,261
3217042,RS Jiwa Provinsi Jawa Barat,Jawa Barat,Bandung Barat,Rumah Sakit Khusus Jiwa,A,BLUD,Pemprop,284,34,439
3274016,RS Umum Daerah Gunung Jati,Jawa Barat,Kota Cirebon,Rumah Sakit Umum,B,BLUD,Pemkot,418,114,1232
3279002,RS Umum Mitra Idaman,Jawa Barat,Kota Banjar,Rumah Sakit Umum,D,Non BLU/BLUD,Perusahaan,90,38,172
3202086,Rumah Sakit DKH Cibadak,Jawa Barat,Sukabumi,Rumah Sakit Umum,C,Non BLU/BLUD,SWASTA/LAINNYA,164,54,218
3204170,RS Umum Daerah Bedas Cimaung,Jawa Barat,Bandung,Rumah Sakit Umum,D,Non BLU/BLUD,Pemkab,57,20,
3203052,RS Umum Daerah Sindangbarang,Jawa Barat,Cianjur,Rumah Sakit Umum,D,Non BLU/BLUD,Pemkab,56,10,
3275229,RS Umum Anna,Jawa Barat,Kota Bekasi,Rumah Sakit Umum,C,Non BLU/BLUD,SWASTA/LAINNYA,107,36,130
3275067,RS Umum Daerah Pondokgede,Jawa Barat,Kota Bekasi,Rumah Sakit Umum,D,BLUD,Pemkot,72,29,26
3207045,RS Umum Permata Bunda,Jawa Barat,Ciamis,Rumah Sakit Umum,D,Non BLU/BLUD,Organisasi Sosial,78,26,30
3207056,RS Umum Al-Arif,Jawa Barat,Ciamis,Rumah Sakit Umum,D,Non BLU/BLUD,Organisasi Sosial,92,17,80
3276147,RS Ibu dan Anak Asyifa Depok,Jawa Barat,Kota Depok,Rumah Sakit Khusus Ibu dan Anak,C,Non BLU/BLUD,Perusahaan,30,24,28
3209052,RS Umum Universitas Muhammadiyah Cirebon,Jawa Barat,Cirebon,Rumah Sakit Umum,C,Non BLU/BLUD,Organisasi Islam ,113,22,188
3201242,RS Ibu dan Anak Kenari Graha Medika,Jawa Barat,Bogor,Rumah Sakit Khusus Ibu dan Anak,C,Non BLU/BLUD,SWASTA/LAINNYA,54,23,160
3201246,RS Ibu dan Anak Bunda Suryatni,Jawa Barat,Kota Bogor,Rumah Sakit Khusus Ibu dan Anak,C,Non BLU/BLUD,SWASTA/LAINNYA,34,20,52
3213047,RS Umum Haji Syaiful Anwar,Jawa Barat,Subang,Rumah Sakit Umum,D,Non BLU/BLUD,SWASTA/LAINNYA,55,24,42
3203053,RS Edelweiss Bentang Salapan ,Jawa Barat,Cianjur,Rumah Sakit Umum,C,Non BLU/BLUD,Perusahaan,84,34,
3271126,Mayapada Hospital Bogor,Jawa Barat,Kota Bogor,Rumah Sakit Umum,C,Non BLU/BLUD,Perusahaan,104,63,503
3214040,RS Umum Karina Medika,Jawa Barat,Purwakarta,Rumah Sakit Umum,D,Non BLU/BLUD,Perusahaan,75,21,133
3213010,RS Umum Daerah Subang,Jawa Barat,Subang,Rumah Sakit Umum,B,BLUD,Pemkab,250,101,551
3275052,RS Umum Juwita,Jawa Barat,Kota Bekasi,Rumah Sakit Umum,C,Non BLU/BLUD,SWASTA/LAINNYA,100,30,110
3212058,RS Ibu dan Anak Irhamna Indramayu,Jawa Barat,Indramayu,Rumah Sakit Khusus Ibu dan Anak,C,Non BLU/BLUD,SWASTA/LAINNYA,33,15,30
3215089,RS Umum Saraswati,Jawa Barat,Karawang,Rumah Sakit Umum,D,Non BLU/BLUD,SWASTA/LAINNYA,61,21,65
3216415,RS Umum Ridhoka Salma,Jawa Barat,Bekasi,Rumah Sakit Umum,C,Non BLU/BLUD,SWASTA/LAINNYA,100,32,130
3208061,RS Jantung Hasna Medika Kuningan,Jawa Barat,Kuningan,Rumah Sakit Khusus Jantung,B,Non BLU/BLUD,Perusahaan,75,33,134
3202051,RS Umum Daerah Jampang Kulon,Jawa Barat,Sukabumi,Rumah Sakit Umum,C,BLUD,Pemprop,180,31,183
3273442,RS Umum Bina Sehat ,Jawa Barat,Bandung,Rumah Sakit Umum,D,Non BLU/BLUD,SWASTA/LAINNYA,51,48,236
3216420,RS Umum Medirossa 2,Jawa Barat,Bekasi,Rumah Sakit Umum,C,Non BLU/BLUD,Perusahaan,116,53,185
3212071,RS Islam Zam-Zam Muhammadiyah Jatibarang,Jawa Barat,Indramayu,Rumah Sakit Umum,D,Non BLU/BLUD,Organisasi Islam ,53,19,
3216152,Siloam Hospitals Lippo Cikarang,Jawa Barat,Bekasi,Rumah Sakit Umum,B,Non BLU/BLUD,SWASTA/LAINNYA,216,67,400
3276152,RS Umum Citra Medika Depok,Jawa Barat,Kota Depok,Rumah Sakit Umum,C,Non BLU/BLUD,SWASTA/LAINNYA,101,29,122
3213049,RS Khusus Ibu dan Anak Grha Mutiara,Jawa Barat,Subang,Rumah Sakit Khusus Ibu dan Anak,C,Non BLU/BLUD,Perusahaan,33,11,44
3216462,RS Umum dr. Abdul Radjak Cibitung,Jawa Barat,Bekasi,Rumah Sakit Umum,D,Non BLU/BLUD,Perusahaan,50,18,
3205021,RS Umum Tk. IV Guntur,Jawa Barat,Garut,Rumah Sakit Umum,C,BLU,TNI AD,164,46,310
3277021,RS Umum Kasih Bunda,Jawa Barat,Kota Cimahi,Rumah Sakit Umum,C,Non BLU/BLUD,Perusahaan,190,75,340
3209144,Sentra Medika Hospital Gempol,Jawa Barat,Cirebon,Rumah Sakit Umum,C,Non BLU/BLUD,SWASTA/LAINNYA,126,49,
3271013,RS Umum PMI Bogor,Jawa Barat,Kota Bogor,Rumah Sakit Umum,B,Non BLU/BLUD,Organisasi Sosial,336,135,1248
3276028,RS Umum Mitra Keluarga Depok,Jawa Barat,Kota Depok,Rumah Sakit Umum,C,Non BLU/BLUD,Perusahaan,117,62,251
3204130,RS Mata Bandung Eye Center,Jawa Barat,Kota Bandung,Rumah Sakit Khusus Mata,C,Non BLU/BLUD,SWASTA/LAINNYA,16,25,52
3210014,RS Umum Daerah Majalengka,Jawa Barat,Majalengka,Rumah Sakit Umum,C,BLUD,Pemkab,218,53,417
3216351,RS Umum Kartika Husada,Jawa Barat,Bekasi,Rumah Sakit Umum,C,Non BLU/BLUD,SWASTA/LAINNYA,102,28,148
3201229,RS Umum Citama,Jawa Barat,Bogor,Rumah Sakit Umum,C,Non BLU/BLUD,SWASTA/LAINNYA,115,28,249
3205023,RS Umum Nurhayati Garut,Jawa Barat,Garut,Rumah Sakit Umum,D,Non BLU/BLUD,Organisasi Sosial,112,44,88
3205026,RS Umum Intan Husada,Jawa Barat,Garut,Rumah Sakit Umum,C,Non BLU/BLUD,SWASTA/LAINNYA,99,35,246
3204137,RS Kartini,Jawa Barat,Kota Bandung,Rumah Sakit Umum,D,Non BLU/BLUD,SWASTA/LAINNYA,63,72,
3273561,RS Pasundan,Jawa Barat,Kota Bandung,Rumah Sakit Umum,C,Non BLU/BLUD,SWASTA/LAINNYA,99,37,
3201035,RS Umum Bhakti Yudha,Jawa Barat,Kota Depok,Rumah Sakit Umum,C,Non BLU/BLUD,Organisasi Sosial,118,52,514
3273052,RS Umum Immanuel Bandung,Jawa Barat,Kota Bandung,Rumah Sakit Umum,B,Non BLU/BLUD,Organisasi Protestan,320,58,1254
3274100,RS Umum Budi Asta,Jawa Barat,Kota Cirebon,Rumah Sakit Umum,D,Non BLU/BLUD,Organisasi Sosial,51,38,46
3214034,RS Umum Rama Hadi,Jawa Barat,Purwakarta,Rumah Sakit Umum,C,Non BLU/BLUD,Perusahaan,149,91,330
3201152,RS Umum Mary Cileungsi Hijau,Jawa Barat,Bogor,Rumah Sakit Umum,C,Non BLU/BLUD,SWASTA/LAINNYA,107,37,165
3273176,RS Umum Tk. IV 03.07.03 Sariningsih,Jawa Barat,Kota Bandung,Rumah Sakit Umum,D,Non BLU/BLUD,TNI AD,108,29,92
3274134,RS Umum Medimas,Jawa Barat,Kota Cirebon,Rumah Sakit Umum,C,Non BLU/BLUD,SWASTA/LAINNYA,100,47,176
3216072,RS Umum Bhakti Husada,Jawa Barat,Bekasi,Rumah Sakit Umum,C,Non BLU/BLUD,Organisasi Sosial,120,33,228
3204086,RS Umum Daerah Al Ihsan Provinsi Jawa Barat,Jawa Barat,Bandung,Rumah Sakit Umum,B,BLUD,Pemprop,617,133,997
3274031,RS Umum Panti Abdi Dharma,Jawa Barat,Kota Cirebon,Rumah Sakit Umum,C,Non BLU/BLUD,SWASTA/LAINNYA,101,22,63
3277019,RS Umum Avisena,Jawa Barat,Kota Cimahi,Rumah Sakit Umum,C,Non BLU/BLUD,Perusahaan,138,37,225
3216421,RS Umum Puspa Husada,Jawa Barat,Bekasi,Rumah Sakit Umum,D,Non BLU/BLUD,SWASTA/LAINNYA,50,22,64
3216426,RS DKH Sukatani,Jawa Barat,Bekasi,Rumah Sakit Umum,C,Non BLU/BLUD,Perusahaan,110,24,42
3201251,RS Umum Siloam Hospitals Bogor,Jawa Barat,Kota Bogor,Rumah Sakit Umum,C,Non BLU/BLUD,Perusahaan,104,52,268
3218001,RS Umum Daerah Pandega Pangandaran,Jawa Barat,Pangandaran,Rumah Sakit Umum,C,BLUD,Pemkab,247,29,467
3275263,RS Umum Citra Harapan,Jawa Barat,Kota Bekasi,Rumah Sakit Umum,C,Non BLU/BLUD,SWASTA/LAINNYA,107,28,287
3208024,RS Umum Wijaya Kusumah,Jawa Barat,Kuningan,Rumah Sakit Umum,C,Non BLU/BLUD,Organisasi Sosial,120,30,189
3212042,RS Umum Bhayangkara Indramayu,Jawa Barat,Indramayu,Rumah Sakit Umum,C,BLU,POLRI,132,30,304
3201240,RS Umum Juliana,Jawa Barat,Kota Bogor,Rumah Sakit Umum,C,Non BLU/BLUD,SWASTA/LAINNYA,112,26,132
3275062,RS Siloam Bekasi Timur,Jawa Barat,Kota Bekasi,Rumah Sakit Umum,C,Non BLU/BLUD,SWASTA/LAINNYA,101,44,188
3210049,RS Umum Daerah Talaga,Jawa Barat,Majalengka,Rumah Sakit Umum,D,Non BLU/BLUD,Pemkab,50,10,
3211039,RS Cimalaka,Jawa Barat,Sumedang,Rumah Sakit Umum,C,Non BLU/BLUD,SWASTA/LAINNYA,0,17,
3272014,"RS Umum Daerah R. Syamsudin, SH",Jawa Barat,Kota Sukabumi,Rumah Sakit Umum,B,BLUD,Pemkot,538,108,1509
3214032,RS Umum dr. Abdul Radjak Purwakarta,Jawa Barat,Purwakarta,Rumah Sakit Umum,B,Non BLU/BLUD,Perusahaan,247,58,605
3213032,RSAU dr. Hoediyono Lanud Suryadarma,Jawa Barat,Subang,Rumah Sakit Umum,D,Non BLU/BLUD,TNI AU,65,13,71
